Origin,Destination,Distance,Time
75,106,453,76
75,107,1029,184
75,108,235,42
75,109,569,96
75,110,569,96
75,111,540,95
75,112,730,130
75,113,294,49
75,114,513,89
75,115,466,82
75,116,130,21
75,117,80,12
75,118,942,167
75,119,603,104
75,120,125,20
75,121,706,123
75,122,314,55
75,123,1691,293
75,124,726,156
75,125,687,122
75,126,106,16
75,127,629,109
75,128,763,135
75,129,125,20
75,130,324,56
76,1,499,92
76,2,364,65
76,3,364,65
76,4,757,135
76,5,236,40
76,6,236,40
76,7,677,120
76,8,583,104
76,9,1333,238
76,10,197,35
76,11,197,35
76,12,1017,181
76,13,842,149
76,14,557,96
76,15,677,120
76,16,441,79
76,17,261,46
76,18,1051,187
76,19,129,24
76,20,165,29
76,21,63,11
76,22,1026,184
76,23,1217,217
76,24,1100,198
76,25,608,105
76,26,1149,207
76,27,50,9
76,28,422,75
76,29,139,25
76,30,332,60
76,31,1118,201
76,32,219,38
76,33,114,20
76,34,668,120
76,35,1147,203
76,36,1872,399
76,37,293,54
76,38,273,50
76,39,323,59
76,40,1579,275
76,41,531,96
76,42,179,32
76,43,567,102
76,44,623,111
76,45,1709,299
76,46,1709,299
76,47,332,60
76,48,574,102
76,49,287,51
76,50,474,85
76,51,518,93
76,52,117,21
76,53,1054,189
76,54,2235,441
76,55,981,176
76,56,1726,303
76,57,590,106
76,58,474,86
76,59,482,88
76,60,2290,450
76,61,212,38
76,62,1102,195
76,63,261,46
76,64,448,79
76,65,309,57
76,66,309,57
76,67,218,39
76,68,113,20
76,69,724,132
76,70,242,43
76,71,669,179
76,72,1143,206
76,73,494,90
76,74,1007,179
76,75,231,42
76,77,1722,351
76,78,1722,351
76,79,560,100
76,80,2201,435
76,81,528,95
76,82,169,30
76,83,1583,279
76,84,734,133
76,85,1290,230
76,86,611,168
76,87,528,95
76,88,1255,219
76,89,1242,222
76,90,1051,187
76,91,1830,381
76,92,474,83
76,93,334,60
76,94,1504,257
76,95,73,13
76,96,304,55
76,97,191,34
76,98,511,91
76,99,142,25
76,100,1780,385
76,101,237,42
76,102,193,35
76,103,774,136
76,104,728,129
76,105,748,132
76,106,222,38
76,107,1143,206
76,108,301,54
76,109,683,118
76,110,683,118
76,111,309,57
76,112,499,92
76,113,63,11
76,114,626,111
76,115,235,44
76,116,101,18
76,117,193,34
76,118,1055,189
76,119,782,136
76,120,106,19
76,121,819,145
76,122,167,30
76,123,1805,315
76,124,792,168
76,125,456,84
76,126,219,39
76,127,360,65
76,128,876,157
76,129,106,19
76,130,177,31
77,1,1984,356
77,2,1362,298
77,3,1362,298
77,4,1416,309
77,5,1962,399
77,6,1962,399
77,7,1699,359
77,8,1213,271
77,9,1253,226
77,10,1529,326
77,11,1529,326
77,12,709,182
77,13,1565,282
77,14,1338,294
77,15,1699,359
77,16,1284,284
77,17,1987,405
77,18,675,176
77,19,1854,383
77,20,1849,381
77,21,1789,370
77,22,1545,279
77,23,1369,245
77,24,1467,263
77,25,1393,304
77,26,1418,254
77,27,1676,350
77,28,1304,288
77,29,1823,377
77,30,2058,419
77,31,1449,260
77,32,1945,397
77,33,1840,379
77,34,1298,287
77,35,1261,228
77,36,1079,189
77,37,2018,413
77,38,1616,343
77,39,2048,418
77,40,754,137
77,41,1885,338
77,42,1547,329
77,43,1158,261
77,44,1645,350
77,45,877,160
77,46,877,160
77,47,1597,340
77,48,1332,294
77,49,1439,311
77,50,2090,372
77,51,1208,271
77,52,1801,373
77,53,956,226
77,54,513,90
77,55,1233,276
77,56,920,166
77,57,1827,328
77,58,2136,381
77,59,2128,379
77,60,568,99
77,61,1640,347
77,62,1305,236
77,63,1987,405
77,64,1412,309
77,65,2034,416
77,66,2034,416
77,67,1646,348
77,68,1797,372
77,69,1777,320
77,70,1670,352
77,71,2005,401
77,72,1424,256
77,73,2116,377
77,74,1404,253
77,75,1613,341
77,76,1726,359
77,78,0,0
77,79,1318,292
77,80,480,84
77,81,2279,406
77,82,1557,331
77,83,1004,182
77,84,1787,321
77,85,1295,233
77,86,1947,390
77,87,2279,406
77,88,471,139
77,89,1343,241
77,90,675,176
77,91,1746,311
77,92,1496,322
77,93,1903,392
77,94,222,94
77,95,1799,372
77,96,1759,367
77,97,1917,393
77,98,1269,283
77,99,1868,384
77,100,1173,207
77,101,1827,378
77,102,1695,357
77,103,1238,274
77,104,1192,267
77,105,1212,270
77,106,1948,397
77,107,1424,256
77,108,1558,333
77,109,1252,276
77,110,1252,276
77,111,2034,416
77,112,2031,364
77,113,1789,370
77,114,1648,350
77,115,1960,403
77,116,1625,342
77,117,1533,327
77,118,1516,273
77,119,1539,330
77,120,1620,341
77,121,1589,287
77,122,1893,389
77,123,700,127
77,124,1809,325
77,125,2027,363
77,126,1507,322
77,127,2086,424
77,128,850,207
77,129,1620,341
77,130,1903,390
78,1,1984,356
78,2,1362,298
78,3,1362,298
78,4,1416,309
78,5,1962,399
78,6,1962,399
78,7,1699,359
78,8,1213,271
78,9,1253,226
78,10,1529,326
78,11,1529,326
78,12,709,182
78,13,1565,282
78,14,1338,294
78,15,1699,359
78,16,1284,284
78,17,1987,405
78,18,675,176
78,19,1854,383
78,20,1849,381
78,21,1789,370
78,22,1545,279
78,23,1369,245
78,24,1467,263
78,25,1393,304
78,26,1418,254
78,27,1676,350
78,28,1304,288
78,29,1823,377
78,30,2058,419
78,31,1449,260
78,32,1945,397
78,33,1840,379
78,34,1298,287
78,35,1261,228
78,36,1079,189
78,37,2018,413
78,38,1616,343
78,39,2048,418
78,40,754,137
78,41,1885,338
78,42,1547,329
78,43,1158,261
78,44,1645,350
78,45,877,160
78,46,877,160
78,47,1597,340
78,48,1332,294
78,49,1439,311
78,50,2090,372
78,51,1208,271
78,52,1801,373
78,53,956,226
78,54,513,90
78,55,1233,276
78,56,920,166
78,57,1827,328
78,58,2136,381
78,59,2128,379
78,60,568,99
78,61,1640,347
78,62,1305,236
78,63,1987,405
78,64,1412,309
78,65,2034,416
78,66,2034,416
78,67,1646,348
78,68,1797,372
78,69,1777,320
78,70,1670,352
78,71,2005,401
78,72,1424,256
78,73,2116,377
78,74,1404,253
78,75,1613,341
78,76,1726,359
78,77,0,0
78,79,1318,292
78,80,480,84
78,81,2279,406
78,82,1557,331
78,83,1004,182
78,84,1787,321
78,85,1295,233
78,86,1947,390
78,87,2279,406
78,88,471,139
78,89,1343,241
78,90,675,176
78,91,1746,311
78,92,1496,322
78,93,1903,392
78,94,222,94
78,95,1799,372
78,96,1759,367
78,97,1917,393
78,98,1269,283
78,99,1868,384
78,100,1173,207
78,101,1827,378
78,102,1695,357
78,103,1238,274
78,104,1192,267
78,105,1212,270
78,106,1948,397
78,107,1424,256
78,108,1558,333
78,109,1252,276
78,110,1252,276
78,111,2034,416
78,112,2031,364
78,113,1789,370
78,114,1648,350
78,115,1960,403
78,116,1625,342
78,117,1533,327
78,118,1516,273
78,119,1539,330
78,120,1620,341
78,121,1589,287
78,122,1893,389
78,123,700,127
78,124,1809,325
78,125,2027,363
78,126,1507,322
78,127,2086,424
78,128,850,207
78,129,1620,341
78,130,1903,390
79,1,1058,187
79,2,195,34
79,3,195,34
79,4,613,110
79,5,796,135
79,6,796,135
79,7,533,95
79,8,83,15
79,9,925,166
79,10,362,62
79,11,362,62
79,12,609,109
79,13,698,124
79,14,94,16
79,15,533,95
79,16,118,20
79,17,821,141
79,18,643,114
79,19,688,119
79,20,683,117
79,21,623,106
79,22,882,159
79,23,809,145
79,24,692,126
79,25,149,26
79,26,741,135
79,27,509,86
79,28,138,24
79,29,657,113
79,30,955,166
79,31,710,129
79,32,779,133
79,33,674,115
79,34,53,9
79,35,1134,204
79,36,1742,373
79,37,852,149
79,38,535,95
79,39,882,154
79,40,1171,203
79,41,793,141
79,42,380,65
79,43,160,30
79,44,479,86
79,45,1301,227
79,46,1301,227
79,47,287,50
79,48,14,3
79,49,273,47
79,50,736,130
79,51,111,20
79,52,635,109
79,53,646,117
79,54,1827,369
79,55,573,104
79,56,1318,231
79,57,852,151
79,58,782,139
79,59,774,137
79,60,1882,378
79,61,474,83
79,62,958,170
79,63,821,141
79,64,94,17
79,65,868,152
79,66,868,152
79,67,480,84
79,68,631,108
79,69,788,140
79,70,504,88
79,71,1228,274
79,72,735,134
79,73,762,135
79,74,863,154
79,75,446,77
79,76,560,95
79,77,1314,279
79,78,1314,279
79,80,1793,363
79,81,1087,190
79,82,390,67
79,83,1175,207
79,84,777,138
79,85,882,158
79,86,1170,263
79,87,1087,190
79,88,847,146
79,89,834,150
79,90,643,114
79,91,1422,309
79,92,131,24
79,93,644,113
79,94,1096,184
79,95,633,108
79,96,592,103
79,97,751,129
79,98,49,9
79,99,702,120
79,100,1650,359
79,101,660,114
79,102,711,123
79,103,159,25
79,104,205,33
79,105,185,29
79,106,782,133
79,107,735,134
79,108,392,69
79,109,143,22
79,110,143,22
79,111,868,152
79,112,1058,187
79,113,623,106
79,114,482,86
79,115,794,139
79,116,458,78
79,117,367,63
79,118,911,164
79,119,295,52
79,120,454,77
79,121,675,120
79,122,727,125
79,123,1397,243
79,124,1054,213
79,125,1015,179
79,126,341,58
79,127,982,171
79,128,468,85
79,129,454,77
79,130,737,126
80,1,2464,441
80,2,1842,383
80,3,1842,383
80,4,1896,394
80,5,2442,484
80,6,2442,484
80,7,2179,444
80,8,1693,356
80,9,1733,311
80,10,2009,411
80,11,2009,411
80,12,1189,267
80,13,2045,367
80,14,1818,379
80,15,2179,444
80,16,1764,369
80,17,2467,490
80,18,1155,261
80,19,2334,468
80,20,2329,466
80,21,2269,455
80,22,2025,364
80,23,1849,330
80,24,1947,348
80,25,1873,389
80,26,1898,339
80,27,2156,435
80,28,1784,373
80,29,2303,462
80,30,2538,504
80,31,1929,345
80,32,2425,482
80,33,2320,464
80,34,1778,372
80,35,1461,317
80,36,599,105
80,37,2498,498
80,38,2096,428
80,39,2528,503
80,40,1234,222
80,41,2365,423
80,42,2027,414
80,43,1638,346
80,44,2125,435
80,45,1357,245
80,46,1357,245
80,47,2077,425
80,48,1812,379
80,49,1919,396
80,50,2570,457
80,51,1688,356
80,52,2281,458
80,53,1436,311
80,54,33,6
80,55,1713,361
80,56,1400,251
80,57,2307,413
80,58,2616,466
80,59,2608,464
80,60,88,15
80,61,2120,432
80,62,1785,321
80,63,2467,490
80,64,1892,394
80,65,2514,501
80,66,2514,501
80,67,2126,433
80,68,2277,457
80,69,2257,405
80,70,2150,437
80,71,2066,397
80,72,1904,341
80,73,2596,462
80,74,1604,342
80,75,2093,426
80,76,2206,444
80,77,480,85
80,78,480,85
80,79,1798,377
80,81,2759,491
80,82,2037,416
80,83,1484,267
80,84,2267,406
80,85,1775,318
80,86,2427,475
80,87,2759,491
80,88,951,224
80,89,1823,326
80,90,1155,261
80,91,1267,227
80,92,1976,407
80,93,2383,477
80,94,702,179
80,95,2279,457
80,96,2239,452
80,97,2397,478
80,98,1749,368
80,99,2348,469
80,100,693,123
80,101,2307,463
80,102,2175,442
80,103,1718,359
80,104,1672,352
80,105,1692,355
80,106,2428,482
80,107,1904,341
80,108,2038,418
80,109,1732,361
80,110,1732,361
80,111,2514,501
80,112,2511,449
80,113,2269,455
80,114,2128,435
80,115,2440,488
80,116,2105,427
80,117,2013,412
80,118,1996,358
80,119,2019,415
80,120,2100,426
80,121,2069,372
80,122,2373,474
80,123,1180,212
80,124,2289,410
80,125,2507,448
80,126,1987,407
80,127,2566,509
80,128,1330,292
80,129,2100,426
80,130,2383,475
81,1,251,46
81,2,730,127
81,3,730,127
81,4,885,156
81,5,899,153
81,6,899,153
81,7,645,117
81,8,948,167
81,9,1233,220
81,10,563,97
81,11,563,97
81,12,1382,244
81,13,661,121
81,14,777,133
81,15,645,117
81,16,807,141
81,17,924,159
81,18,1416,249
81,19,791,137
81,20,591,103
81,21,726,124
81,22,740,135
81,23,1582,280
81,24,937,168
81,25,828,142
81,26,986,177
81,27,612,104
81,28,787,138
81,29,564,99
81,30,995,173
81,31,955,171
81,32,882,151
81,33,777,133
81,34,1033,183
81,35,1024,184
81,36,1624,353
81,37,697,123
81,38,420,73
81,39,205,98
81,40,1944,338
81,41,394,72
81,42,545,94
81,43,933,165
81,44,751,132
81,45,1407,245
81,46,1407,245
81,47,698,123
81,48,939,165
81,49,652,113
81,50,189,34
81,51,884,155
81,52,574,101
81,53,1419,252
81,54,2076,429
81,55,912,162
81,56,2091,366
81,57,452,82
81,58,143,25
81,59,150,27
81,60,2241,456
81,61,452,78
81,62,980,176
81,63,924,159
81,64,668,116
81,65,219,110
81,66,219,110
81,67,445,77
81,68,578,102
81,69,586,108
81,70,421,73
81,71,421,133
81,72,980,176
81,73,162,29
81,74,881,159
81,75,597,105
81,76,663,113
81,77,2087,414
81,78,2087,414
81,79,925,163
81,80,2043,423
81,82,535,92
81,83,1281,225
81,84,596,109
81,85,1276,227
81,86,363,122
81,87,0,0
81,88,1620,281
81,89,1061,191
81,90,1416,249
81,91,1303,307
81,92,694,120
81,93,887,156
81,94,1869,319
81,95,736,126
81,96,743,131
81,97,854,147
81,98,876,154
81,99,805,138
81,100,1532,339
81,101,811,142
81,102,498,87
81,103,1139,199
81,104,1093,192
81,105,1113,195
81,106,885,151
81,107,980,176
81,108,448,79
81,109,1048,181
81,110,1048,181
81,111,219,110
81,112,251,46
81,113,726,124
81,114,697,127
81,115,639,113
81,116,561,96
81,117,558,97
81,118,769,140
81,119,978,169
81,120,557,95
81,121,638,117
81,122,830,143
81,123,2170,378
81,124,426,152
81,125,208,38
81,126,584,101
81,127,1023,178
81,128,1241,220
81,129,557,95
81,130,840,144
82,1,668,120
82,2,195,35
82,3,195,35
82,4,588,106
82,5,405,68
82,6,405,68
82,7,508,91
82,8,414,75
82,9,1164,209
82,10,28,5
82,11,28,5
82,12,848,151
82,13,673,120
82,14,388,67
82,15,508,91
82,16,272,49
82,17,430,74
82,18,881,157
82,19,298,52
82,20,293,50
82,21,232,39
82,22,857,155
82,23,1048,188
82,24,930,169
82,25,439,76
82,26,979,178
82,27,119,20
82,28,253,45
82,29,267,46
82,30,501,88
82,31,948,172
82,32,388,66
82,33,283,48
82,34,499,91
82,35,978,174
82,36,1678,363
82,37,462,82
82,38,145,28
82,39,492,87
82,40,1410,246
82,41,403,74
82,42,10,2
82,43,398,72
82,44,454,82
82,45,1540,270
82,46,1540,270
82,47,163,31
82,48,404,73
82,49,118,21
82,50,346,63
82,51,349,63
82,52,245,42
82,53,885,160
82,54,2066,412
82,55,811,147
82,56,1557,274
82,57,462,84
82,58,392,72
82,59,384,70
82,60,2121,421
82,61,84,16
82,62,933,166
82,63,430,74
82,64,279,50
82,65,478,85
82,66,478,85
82,67,90,17
82,68,241,41
82,69,596,110
82,70,114,21
82,71,838,207
82,72,973,177
82,73,372,68
82,74,838,150
82,75,62,13
82,76,169,28
82,77,1553,322
82,78,1553,322
82,79,390,71
82,80,2032,406
82,81,697,123
82,83,1414,250
82,84,752,134
82,85,1121,201
82,86,780,196
82,87,697,123
82,88,1085,189
82,89,1073,193
82,90,881,157
82,91,1661,352
82,92,305,54
82,93,352,64
82,94,1334,227
82,95,242,41
82,96,208,39
82,97,360,62
82,98,341,62
82,99,311,53
82,100,1586,349
82,101,276,50
82,102,321,56
82,103,605,107
82,104,559,100
82,105,579,103
82,106,391,66
82,107,973,177
82,108,173,32
82,109,513,89
82,110,513,89
82,111,478,85
82,112,668,120
82,113,232,39
82,114,457,82
82,115,404,72
82,116,68,11
82,117,24,4
82,118,886,160
82,119,589,103
82,120,63,11
82,121,650,116
82,122,336,58
82,123,1635,286
82,124,664,146
82,125,625,112
82,126,50,9
82,127,529,93
82,128,707,127
82,129,63,11
82,130,346,59
83,1,1089,219
83,2,1219,212
83,3,1219,212
83,4,740,131
83,5,1819,313
83,6,1819,313
83,7,726,130
83,8,1070,185
83,9,250,44
83,10,1386,240
83,11,1386,240
83,12,776,132
83,13,561,100
83,14,1195,208
83,15,726,130
83,16,1142,198
83,17,1844,319
83,18,809,137
83,19,1712,297
83,20,1707,295
83,21,1646,284
83,22,541,97
83,23,366,63
83,24,464,81
83,25,1250,218
83,26,415,72
83,27,1533,264
83,28,1161,202
83,29,1681,291
83,30,1915,333
83,31,446,78
83,32,1802,311
83,33,1697,293
83,34,1155,201
83,35,257,46
83,36,872,216
83,37,1876,327
83,38,1175,203
83,39,1906,332
83,40,873,147
83,41,888,157
83,42,1404,243
83,43,1016,175
83,44,980,176
83,45,127,19
83,46,127,19
83,47,1454,254
83,48,1189,208
83,49,1296,225
83,50,1092,191
83,51,1065,185
83,52,1659,287
83,53,528,90
83,54,1544,311
83,55,583,102
83,56,1020,175
83,57,829,147
83,58,1138,200
83,59,1130,198
83,60,1489,301
83,61,1497,261
83,62,301,54
83,63,1844,319
83,64,1269,223
83,65,1892,330
83,66,1892,330
83,67,1503,262
83,68,1655,286
83,69,695,124
83,70,1177,203
83,71,1110,264
83,72,421,74
83,73,1118,196
83,74,400,71
83,75,1470,255
83,76,1583,273
83,77,1481,302
83,78,1481,302
83,79,1175,206
83,80,1577,317
83,81,1281,225
83,82,1414,245
83,84,685,122
83,85,292,51
83,86,1052,253
83,87,1281,225
83,88,1014,169
83,89,340,59
83,90,809,137
83,91,551,152
83,92,1353,236
83,93,1760,306
83,94,1262,207
83,95,1656,286
83,96,1616,281
83,97,1774,307
83,98,1126,197
83,99,1725,298
83,100,780,202
83,101,1684,292
83,102,1253,217
83,103,1095,188
83,104,1049,181
83,105,1069,184
83,106,1805,311
83,107,421,74
83,108,1143,198
83,109,1109,190
83,110,1109,190
83,111,1892,330
83,112,1136,227
83,113,1646,284
83,114,777,140
83,115,1818,317
83,116,1482,256
83,117,1390,241
83,118,512,91
83,119,1396,244
83,120,1477,255
83,121,585,105
83,122,1750,303
83,123,927,157
83,124,914,188
83,125,1132,226
83,126,1364,236
83,127,1943,338
83,128,707,121
83,129,1477,255
83,130,1760,304
84,1,338,84
84,2,581,99
84,3,581,99
84,4,516,93
84,5,970,161
84,6,970,161
84,7,244,44
84,8,800,139
84,9,637,111
84,10,724,122
84,11,724,122
84,12,1234,216
84,13,241,43
84,14,774,130
84,15,244,44
84,16,659,113
84,17,995,167
84,18,1268,221
84,19,862,145
84,20,661,111
84,21,797,132
84,22,144,26
84,23,753,130
84,24,536,95
84,25,825,139
84,26,585,104
84,27,683,112
84,28,639,110
84,29,634,107
84,30,1066,181
84,31,554,98
84,32,953,159
84,33,848,141
84,34,799,135
84,35,428,75
84,36,1177,270
84,37,767,131
84,38,490,81
84,39,797,136
84,40,1261,214
84,41,203,35
84,42,616,102
84,43,785,137
84,44,498,90
84,45,811,136
84,46,811,136
84,47,792,135
84,48,745,127
84,49,634,107
84,50,407,69
84,51,735,127
84,52,644,109
84,53,775,135
84,54,1628,346
84,55,511,89
84,56,1408,242
84,57,144,25
84,58,453,78
84,59,445,76
84,60,1800,355
84,61,522,86
84,62,384,67
84,63,995,167
84,64,665,113
84,65,783,134
84,66,783,134
84,67,516,85
84,68,648,110
84,69,10,2
84,70,492,81
84,71,359,129
84,72,579,103
84,73,433,74
84,74,285,50
84,75,668,113
84,76,734,121
84,77,1707,359
84,78,1707,359
84,79,759,129
84,80,1595,340
84,81,596,103
84,82,606,100
84,83,685,116
84,85,680,118
84,86,301,118
84,87,596,103
84,88,1472,253
84,89,728,126
84,90,1268,221
84,91,862,206
84,92,691,117
84,93,1149,198
84,94,1721,291
84,95,807,134
84,96,814,139
84,97,925,155
84,98,728,126
84,99,876,146
84,100,1085,256
84,101,882,150
84,102,568,95
84,103,991,171
84,104,945,164
84,105,965,167
84,106,956,159
84,107,579,103
84,108,518,87
84,109,900,153
84,110,900,153
84,111,783,134
84,112,385,92
84,113,797,132
84,114,295,53
84,115,709,121
84,116,632,104
84,117,728,123
84,118,173,31
84,119,975,166
84,120,628,103
84,121,218,39
84,122,901,151
84,123,1315,224
84,124,163,53
84,125,381,91
84,126,702,118
84,127,1094,186
84,128,1093,192
84,129,628,103
84,130,911,152
85,1,1078,218
85,2,926,161
85,3,926,161
85,4,448,80
85,5,1526,262
85,6,1526,262
85,7,532,95
85,8,777,134
85,9,42,8
85,10,1093,189
85,11,1093,189
85,12,483,81
85,13,556,100
85,14,902,157
85,15,532,95
85,16,849,147
85,17,1551,268
85,18,516,86
85,19,1419,246
85,20,1414,244
85,21,1353,233
85,22,536,97
85,23,74,12
85,24,172,30
85,25,957,167
85,26,123,21
85,27,1240,213
85,28,868,151
85,29,1388,240
85,30,1622,282
85,31,154,27
85,32,1509,260
85,33,1404,242
85,34,862,150
85,35,252,46
85,36,860,215
85,37,1583,276
85,38,1180,206
85,39,1613,281
85,40,581,96
85,41,883,157
85,42,1111,192
85,43,723,124
85,44,786,141
85,45,418,69
85,46,418,69
85,47,1161,203
85,48,896,157
85,49,1003,174
85,50,1087,191
85,51,772,134
85,52,1366,236
85,53,236,39
85,54,1532,310
85,55,291,51
85,56,728,124
85,57,824,147
85,58,966,168
85,59,959,166
85,60,1477,300
85,61,1204,210
85,62,296,54
85,63,1551,268
85,64,976,172
85,65,1599,279
85,66,1599,279
85,67,1210,211
85,68,1362,235
85,69,690,124
85,70,1234,215
85,71,1099,263
85,72,129,23
85,73,947,164
85,74,395,71
85,75,1177,204
85,76,1290,222
85,77,1188,251
85,78,1188,251
85,79,882,155
85,80,1565,316
85,81,1109,193
85,82,1121,194
85,83,292,49
85,84,680,122
85,86,1041,252
85,87,1109,193
85,88,721,118
85,89,48,8
85,90,516,86
85,91,539,151
85,92,1060,185
85,93,1467,255
85,94,969,156
85,95,1363,235
85,96,1323,230
85,97,1481,256
85,98,833,146
85,99,1432,247
85,100,768,201
85,101,1391,241
85,102,1259,220
85,103,802,137
85,104,756,130
85,105,776,133
85,106,1512,260
85,107,129,23
85,108,1122,196
85,109,816,139
85,110,816,139
85,111,1599,279
85,112,1125,226
85,113,1353,233
85,114,584,105
85,115,1525,266
85,116,1189,205
85,117,1097,190
85,118,507,91
85,119,1103,193
85,120,1184,204
85,121,580,105
85,122,1457,252
85,123,635,106
85,124,903,187
85,125,1121,225
85,126,1071,185
85,127,1650,287
85,128,414,70
85,129,1184,204
85,130,1467,253
86,1,112,76
86,2,997,236
86,3,997,236
86,4,818,212
86,5,1131,223
86,6,1131,223
86,7,545,163
86,8,1215,276
86,9,1006,259
86,10,830,206
86,11,830,206
86,12,1649,353
86,13,543,162
86,14,1044,242
86,15,545,163
86,16,1074,250
86,17,1114,221
86,18,1683,358
86,19,1211,237
86,20,858,212
86,21,1266,247
86,22,445,145
86,23,1122,278
86,24,837,214
86,25,1095,251
86,26,886,223
86,27,1295,251
86,28,1054,247
86,29,831,208
86,30,1185,235
86,31,855,217
86,32,1148,226
86,33,1131,222
86,34,1300,292
86,35,729,194
86,36,1336,251
86,37,1375,267
86,38,687,182
86,39,288,194
86,40,1376,320
86,41,399,136
86,42,812,203
86,43,1200,274
86,44,799,209
86,45,1186,285
86,46,1186,285
86,47,965,232
86,48,1206,274
86,49,919,222
86,50,604,170
86,51,1151,264
86,52,1362,264
86,53,1284,305
86,54,1788,327
86,55,812,208
86,56,1229,291
86,57,341,126
86,58,650,179
86,59,642,177
86,60,1953,354
86,61,719,187
86,62,685,186
86,63,984,197
86,64,935,225
86,65,302,206
86,66,302,206
86,67,712,186
86,68,1358,263
86,69,291,118
86,70,688,182
86,71,58,10
86,72,880,222
86,73,630,175
86,74,586,169
86,75,864,214
86,76,1245,243
86,77,1867,340
86,78,1867,340
86,79,1192,272
86,80,1755,321
86,81,363,174
86,82,802,201
86,83,1060,265
86,84,301,119
86,85,1048,266
86,87,363,174
86,88,1887,390
86,89,1096,274
86,90,1683,358
86,91,1015,205
86,92,961,229
86,93,1376,268
86,94,1938,411
86,95,1276,249
86,96,1370,266
86,97,1394,270
86,98,1143,263
86,99,1345,261
86,100,1244,237
86,101,1302,253
86,102,765,196
86,103,1406,308
86,104,1360,301
86,105,1380,304
86,106,1023,202
86,107,880,222
86,108,715,188
86,109,1315,290
86,110,1315,290
86,111,302,206
86,112,188,88
86,113,1266,247
86,114,597,173
86,115,1317,257
86,116,1346,260
86,117,825,206
86,118,474,150
86,119,1823,344
86,120,1351,261
86,121,520,158
86,122,1370,266
86,123,1374,318
86,124,138,50
86,125,155,83
86,126,851,210
86,127,1213,240
86,128,1508,329
86,129,1351,261
86,130,1380,267
87,1,251,46
87,2,730,127
87,3,730,127
87,4,885,156
87,5,899,153
87,6,899,153
87,7,645,117
87,8,948,167
87,9,1233,220
87,10,563,97
87,11,563,97
87,12,1382,244
87,13,661,121
87,14,777,133
87,15,645,117
87,16,807,141
87,17,924,159
87,18,1416,249
87,19,791,137
87,20,591,103
87,21,726,124
87,22,740,135
87,23,1582,280
87,24,937,168
87,25,828,142
87,26,986,177
87,27,612,104
87,28,787,138
87,29,564,99
87,30,995,173
87,31,955,171
87,32,882,151
87,33,777,133
87,34,1033,183
